latitude,longitude,ts
48.1067456,11.4772432,14:46.9
48.263543,11.6690857,05:06.7
48.3561805,11.7764084,52:59.7
48.7474382,9.1150606,59:13.0
48.1067889,11.4774331,05:49.4
48.1801265,11.5534944,06:43.4
40.4246936,-3.7161493,17:34.5
48.1069413,11.4774391,39:10.2
48.1068412,11.4774008,15:23.9
48.1801333,11.5535057,17:34.8
48.1068035,11.4774003,52:09.7
48.1487915,11.5670808,02:37.5
48.106796,11.4775336,39:22.1
48.1072708,11.4774425,03:38.0
9.9348894,76.3777081,15:57.1
48.1470447,11.5611158,49:57.0
48.1469767,11.5611596,33:09.9
48.1348718,11.5659583,40:36.3
48.1381771,11.5744167,11:49.0
48.1320149,11.5693114,13:18.5
48.1068231,11.4775491,00:32.2
48.1469779,11.5611567,14:21.4
48.1438273,11.5737659,47:35.7
48.1068782,11.4774359,51:00.3
47.709474,11.4033102,51:51.0
48.1637666,11.5606041,55:36.0
48.1108082,11.4695745,32:36.6
52.4353579,13.5417339,09:17.1
48.1110641,11.4693278,08:44.0
9.9348894,76.3777081,26:26.1
48.1802046,11.5534724,50:37.0
48.1473879,11.5597871,48:04.0
48.138343,11.5732185,43:46.4
48.729138,9.1263555,37:46.6
48.1458386,11.5601772,54:02.0
48.1380879,11.5646057,57:40.2
48.2683418,11.6620475,51:09.7
48.1156194,11.5790243,38:13.4
36.0460755,14.239894,18:50.1
46.517046,6.629523,32:50.8
41.1469614,-8.5996904,43:34.0
48.1068314,11.4773681,09:15.3
48.1068301,11.4774556,16:58.3
48.1801415,11.5535006,03:43.3
48.1068568,11.4774735,43:45.9
48.1068658,11.4774084,23:24.3
48.1341277,11.5701816,32:06.1
43.5517822,7.0189701,00:48.0
48.193514,11.6121559,44:56.3
48.1068189,11.4775226,09:55.8
48.138305,11.5734605,20:17.5
48.2314676,11.603451,46:14.0
48.1068658,11.4774084,42:15.5
48.147041,11.5611831,35:31.0
50.8542287,4.3680442,31:49.1
48.132191,11.6096704,29:36.0
48.1070038,11.477307,21:21.7
48.1068296,11.4773859,54:15.7
48.1068319,11.4774632,30:16.1
48.1157175,11.5996516,04:42.4
48.1457714,11.5640713,22:42.2
48.1802102,11.5536167,22:13.6
48.146978,11.5611587,45:08.8
9.9348894,76.3777081,03:24.9
51.5037895,-0.0765583,27:59.8
48.1067658,11.4773289,58:27.1
9.9348894,76.3777081,35:07.2
48.1067519,11.477272,08:24.0
48.1712644,11.5854904,42:08.7
9.9547377,76.3449703,22:28.0
48.1068539,11.4774117,11:43.7
48.2627481,11.6672139,59:41.9
48.1420563,11.5726242,54:17.7
48.1380719,11.5746896,19:07.0
50.9290783,6.974343,09:24.7
48.2678982,11.6651889,38:08.3
48.1470439,11.5611331,39:34.0
48.1469846,11.5611639,03:25.0
48.2312717,11.6043425,08:47.0
48.1170114,11.521994,41:20.6
48.1683128,11.5860996,14:35.5
48.1470879,11.561198,03:48.0
50.1079136,8.6655693,31:31.2
48.1068321,11.4773967,51:41.3
48.106695,11.477544,23:53.9
48.2678688,11.6652007,42:26.9
48.2625316,11.6675239,18:00.9
48.1338976,11.5688915,41:42.0
48.106695,11.477544,55:31.0
48.1111907,11.468438,02:43.8
48.2635195,11.6690891,01:58.2
9.984675,76.2806765,33:30.5
48.1477701,11.5676719,32:59.8
48.1065788,11.4772807,29:39.0
48.1068011,11.4773691,58:02.5
48.1470071,11.5611615,31:50.4
48.1369943,11.6924284,49:16.1
48.1802069,11.55346,59:12.2
48.1821147,11.5437835,08:36.7
50.9267205,6.9770155,58:21.0
48.1067904,11.4773776,03:06.5
48.1069432,11.4775025,26:06.5
48.1449653,11.5631819,28:04.6
48.1068199,11.4773768,16:20.3
48.1518704,11.6202112,52:27.6
48.1282212,8.2308438,56:25.9
48.1068285,11.4775031,14:31.3
48.1068336,11.4774574,58:29.2
48.1068567,11.4774926,05:29.2
48.1347314,11.5704303,41:59.8
50.9390699,6.9999433,27:56.0
9.934828,76.3776403,32:11.1
48.1338597,11.568836,41:18.8
48.1068181,11.4774893,57:08.3
48.1381121,11.5742943,43:17.1
48.1570775,11.5844012,28:02.2
48.1470407,11.5611069,52:43.1
48.1122097,11.7210773,06:13.1
48.1801616,11.5535273,15:55.0
48.1068231,11.4774423,53:07.3
48.1340116,11.5684211,25:49.8
48.1801996,11.5535182,06:20.3
48.1069069,11.4774912,28:34.6
45.9122192,6.8582695,16:40.0
48.2655347,11.6697575,44:56.2
48.1068293,11.4774236,47:03.9
48.7473761,9.1158416,51:06.0
48.1067705,11.4775748,11:09.3
48.1068408,11.4774783,44:27.1
48.1068658,11.4774084,19:16.6
48.1068231,11.4774423,32:03.4
53.5637104,9.9601559,33:11.7
48.1223723,11.6114631,57:11.0
9.934848,76.3778014,52:38.0
48.1067904,11.4773776,23:50.6
48.1735515,11.532024,30:58.0
41.0132596,28.9845504,11:26.0
48.1068136,11.4774143,50:17.9
9.9327645,76.3805802,24:28.2
11.3152233,75.9264465,51:34.4
48.1683101,11.5861002,47:48.6
48.1067936,11.4774831,59:45.5
48.107125,11.4775656,10:35.8
48.2516256,11.5571074,52:56.5
9.7653221,76.4945562,32:09.0
48.1801097,11.5534543,18:42.4
48.1068059,11.4774065,15:01.3
48.1067202,11.4771486,42:26.9
48.1565708,11.5902819,44:04.0
48.106801,11.4775342,53:32.1
52.2373318,21.0201725,51:21.7
48.1070367,11.4779532,47:39.9
48.1326686,11.6244724,41:34.9
48.1068231,11.4774423,38:12.1
48.1069553,11.4773983,45:12.7
48.1067904,11.4773776,47:03.8
48.1067455,11.4772463,29:54.3
48.1765794,11.5928846,38:23.2
38.7051274,-9.1455243,34:18.2
48.1469708,11.561095,16:49.5
48.1067904,11.4773776,18:08.7
48.1821548,11.5433878,57:00.9
48.1068276,11.4774046,57:00.0
48.1071024,11.4801238,21:27.9
48.1429583,11.5412189,04:01.2
48.1067904,11.4773776,07:24.0
48.1455155,11.5634996,56:01.5
9.9509272,76.2996552,18:15.0
48.7368343,9.1187858,09:41.0
48.8922061,8.6843657,55:01.5
48.1068399,11.4774543,26:12.0
48.1068195,11.4774526,19:57.5
48.3203289,10.0110847,47:25.0
48.1470455,11.5611189,54:34.7
48.1498715,11.5682572,30:37.5
47.3898557,8.5158774,42:40.0
9.9325122,76.3770538,12:15.0
48.1583726,11.5469323,27:34.0
48.1340875,11.5705769,31:34.5
48.1383731,11.5763912,04:29.8
48.7369814,9.1112765,15:35.0
9.9346758,76.3775646,47:31.6
48.1469743,11.5611724,13:59.7
48.1068658,11.4774084,08:09.5
48.1381244,11.573501,05:43.4
48.1069137,11.4773028,12:56.0
48.148153,11.5590703,38:46.3
48.1214877,11.6906663,13:26.5
48.1067904,11.4773776,42:25.8
48.1469856,11.5611525,56:54.1
51.4952576,-0.1430408,22:34.7
48.1468183,11.4790881,10:46.5
48.1470753,11.5611216,19:43.0
48.141607,11.575772,59:57.0
48.1068393,11.4774282,17:39.2
48.1801269,11.5534918,45:25.3
48.1414958,11.5736852,25:21.5
48.1372519,11.5749147,53:23.0
48.137932,11.573494,22:47.5
48.1496268,11.5582163,00:49.0
9.9353626,76.3777449,23:34.2
48.1068215,11.4773681,29:35.5
48.1470088,11.5611226,34:01.1
48.8302796,9.3135307,56:48.2
48.1087997,11.7157631,09:53.8
48.106695,11.477544,20:15.7
22.5694053,88.3735547,57:12.7
48.1339794,11.5685257,03:30.4
48.1309245,11.595067,35:34.6
48.1068138,11.4775065,27:28.4
48.1507121,11.6223094,06:38.1
48.1516935,11.5585113,22:22.5
48.1476295,11.5580311,00:15.4
48.1288851,11.6050393,32:19.6
48.1068288,11.4773928,58:33.8
48.2275465,11.607909,55:55.4
48.141513,11.5748719,32:27.7
47.9954948,11.3425797,44:04.0
9.9353611,76.377776,02:15.2
48.1068365,11.4774272,15:57.2
48.1086117,11.4768209,13:54.0
48.10675,11.4772254,27:46.7
48.1067381,11.4774952,16:43.9
41.6979419,44.7984201,26:41.9
48.2678835,11.6652117,06:44.4
48.2687034,11.6614294,12:20.1
48.1383392,11.5735035,07:06.7
48.1427212,11.5814591,51:59.9
48.1507121,11.6223094,54:55.4
48.1068091,11.4774861,07:16.4
48.1470502,11.5611133,16:03.0
48.1340435,11.5681807,51:26.0
48.1803211,11.5534303,44:45.4
41.3887823,2.1128757,04:35.8
48.1500127,11.6222262,51:04.7
48.1068156,11.4774393,06:08.7
48.1467549,11.5610167,26:49.0
48.1470963,11.5611533,54:12.0
48.2591962,11.6717508,37:14.7
9.9353626,76.3777449,51:26.2
48.1475894,11.5584265,18:40.4
28.5447307,77.2016411,45:53.9
48.1068231,11.4774423,14:22.2
48.1068239,11.4775442,31:33.9
52.4082054,16.9293338,40:05.6
48.1072413,11.4773083,22:16.3
48.1469782,11.5611431,02:13.9
9.934848,76.3778014,51:18.3
48.1170114,11.521994,50:19.4
48.134628,11.5663026,44:19.4
48.1471763,11.5610981,19:17.0
48.1917052,11.6484792,43:19.1
11.1053113,76.2687047,09:42.5
48.1069984,11.4782533,43:58.0
48.1069776,11.477336,24:24.4
48.1068027,11.4774242,34:47.0
48.1802058,11.5534592,37:07.3
48.180111,11.5534553,49:15.7
48.1067904,11.4773776,06:33.7
48.1067519,11.477272,26:29.4
48.1801217,11.5534503,12:22.6
48.1470463,11.5606743,59:32.9
48.1068133,11.4774461,30:44.4
48.1068171,11.4775421,34:29.2
48.146977,11.5611585,44:58.6
48.1359264,11.7028515,37:16.3
48.106834,11.4774173,23:46.2
48.1383291,11.5734264,52:21.3
9.9310458,76.3942943,51:35.4
48.1470239,11.561195,08:09.0
48.1068386,11.477413,05:04.7
48.106253,11.4776287,11:32.4
48.1068985,11.4774968,41:07.2
48.13457,11.565834,10:19.3
48.1470462,11.5611293,45:25.0
48.1469708,11.5612714,01:29.0
48.1103197,11.4793842,30:41.1
48.2364745,11.6265802,53:44.7
48.1281239,11.543783,12:21.4
22.5446933,88.38564,48:50.5
48.2625249,11.6689662,42:34.7
48.10731,11.4774324,02:38.5
48.106831,11.4774218,29:53.8
48.1475894,11.5584265,22:05.2
48.1383432,11.5732396,29:05.4
48.1075513,11.4703593,12:32.2
48.106813,11.4774751,13:41.2
41.7101992,44.7751025,22:12.4
48.1461344,11.5631272,56:45.3
9.9349218,76.3776544,56:52.1
48.2622573,11.6680992,53:02.9
48.7546438,8.5454566,45:14.7
48.1068756,11.4774954,53:30.8
48.1396878,11.5895917,18:56.0
48.1086339,11.7155432,59:53.4
48.1869027,11.5342184,50:30.0
48.1507121,11.6223094,40:18.2
48.1066072,11.4776831,23:34.0
48.1067904,11.4773776,27:02.7
48.1069431,11.4773244,19:00.7
48.1516955,11.5922574,44:20.1
9.9372276,76.378741,11:45.8
48.147073,11.5612153,04:03.0
40.4280498,-3.7011559,44:07.6
48.1068677,11.4774996,48:34.5
48.1470255,11.561116,46:32.4
48.1383737,11.574814,06:44.5
48.1068336,11.4774454,56:15.8
48.1284796,11.5565184,37:51.7
48.1068396,11.4774414,07:05.0
48.1434464,11.5578018,48:01.9
9.9661271,76.3412299,06:08.4
48.1067904,11.4773776,40:05.2
54.5993175,-5.9352022,38:01.0
48.1068833,11.4773561,03:21.0
48.1489418,11.5671792,19:27.0
48.1064095,11.4779584,24:20.5
48.1067904,11.4773776,36:02.5
48.106695,11.477544,38:37.6
48.1503145,11.6223511,12:15.4
48.1339898,11.5684457,43:38.5
48.1470429,11.5611286,05:11.2
48.1470465,11.5611579,59:21.0
48.1068758,11.4774948,21:06.2
9.9347599,76.3776686,06:01.1
48.1489909,11.5718179,53:41.0
48.1390779,11.5709853,38:12.8
51.5052508,-0.0903821,53:34.3
48.1339351,11.5685056,59:39.1
48.1069419,11.4775294,55:04.8
48.1469867,11.5611142,17:45.1
48.1068089,11.477419,28:08.0
22.6330096,88.3611276,20:43.9
48.1068401,11.4773882,35:05.0
48.1801301,11.5534938,41:36.6
48.1069419,11.4775294,12:47.4
48.1058553,11.480025,46:39.2
48.1383368,11.5732677,12:04.6
48.1069379,11.4774754,02:19.9
48.1068694,11.4774595,42:57.5
41.0106049,28.9785788,07:10.6
48.1068779,11.4774789,57:22.5
48.1801345,11.5535199,02:09.7
48.1068219,11.4774265,51:49.6
48.1383602,11.5734588,00:16.6
48.1471005,11.5611238,25:56.0
48.1068166,11.4774519,42:11.5
48.1415533,11.5744766,06:57.7
48.1068297,11.4776515,16:14.3
48.1470214,11.5611696,41:05.0
50.8542023,4.3632992,40:03.9
48.1801352,11.5535218,18:25.0
48.1470566,11.561119,21:52.0
48.1068535,11.477428,05:22.4
48.1118462,11.4682451,59:06.2
48.1068776,11.477475,40:21.6
48.1470518,11.561126,50:09.5
48.1067875,11.4774219,52:35.3
48.141513,11.5748719,50:10.5
9.9349218,76.3776544,10:28.2
47.7991501,13.0451301,21:30.9
48.1504421,11.5945224,30:39.3
48.8802868,2.3429173,38:53.4
48.1469899,11.5611598,20:36.6
48.1068492,11.4774619,40:32.0
48.7643365,9.1690515,29:35.9
48.2679344,11.6655406,01:02.9
48.1067594,11.4774504,47:46.0
48.106695,11.477544,31:50.9
48.1069377,11.4774558,45:41.1
48.1470455,11.5611246,35:33.0
48.106695,11.477544,50:04.8
48.1067413,11.4772805,31:00.5
48.1068534,11.477439,05:17.9
48.1104392,11.4782005,07:02.2
48.1068284,11.4775017,51:21.3
48.1069729,11.4775389,13:26.4
46.5187486,6.5619133,19:38.9
48.1069413,11.4774391,49:42.7
57.3251181,-4.4425882,30:25.0
48.1069313,11.4775378,23:50.4
48.1470505,11.5611167,43:21.3
48.1470515,11.5611259,21:38.4
48.1066851,11.4776426,48:02.8
48.1353822,11.5810226,27:12.7
48.3528302,11.7824366,03:49.7
48.1067986,11.4773937,29:31.5
48.1477613,11.6215522,08:37.5
48.1068501,11.4774184,49:01.2
48.1801475,11.5535023,35:58.3
48.1068285,11.4774279,11:04.1
48.2634713,11.6691854,08:20.2
48.2678628,11.665172,04:09.1
52.403267,16.9331956,39:08.0
48.231328,11.6028969,05:43.0
49.6173575,6.1420419,34:16.4
48.147015,11.561139,57:23.3
41.3876428,2.1928694,50:43.8
48.1068132,11.47746,38:44.5
48.1068346,11.4771923,08:25.0
9.9362043,76.378741,40:26.4
48.1067904,11.4773776,55:24.4
48.1067466,11.4772467,38:42.3
48.1143401,11.4769181,09:42.2
48.106817,11.4775248,27:11.2
48.1068106,11.4774429,29:02.6
48.1067705,11.4775748,51:21.4
53.4799734,-2.2461866,42:12.0
48.1068302,11.4774183,58:54.4
48.1068118,11.4774274,45:22.6
48.1066851,11.4776426,31:46.2
9.9348894,76.3777081,53:25.7
48.1801738,11.5535352,45:22.0
48.1073535,11.4773112,16:46.0
48.1069683,11.4768784,57:34.0
48.1801022,11.5534559,50:49.0
48.107037,11.4774112,52:34.7
48.1340875,11.5705769,06:48.3
48.262617,11.6677985,42:52.3
48.1068008,11.4774113,19:38.9
48.1069261,11.4773865,50:40.0
48.1469842,11.5611711,39:48.3
48.1066851,11.4776426,33:01.9
48.147032,11.5611658,15:22.6
48.106695,11.477544,49:25.0
48.1290976,11.5701685,50:01.5
50.9485583,6.9538969,36:37.0
48.1470336,11.5611239,37:42.0
48.1801732,11.5534964,43:44.7
48.1068714,11.477482,15:01.9
48.1067563,11.4772876,31:14.0
9.5941683,76.5532226,01:34.3
48.1470352,11.5611588,11:17.5
48.2647894,11.6712143,22:21.7
53.0736907,8.8077532,39:09.0
48.1067934,11.4774458,28:28.3
48.1470009,11.5611225,47:14.4
48.1338903,11.5683942,05:44.6
48.106695,11.477544,02:59.0
48.107222,11.4774836,07:28.0
48.1415533,11.5744766,51:46.7
48.1068252,11.4774654,51:13.0
48.145721,11.5641652,35:22.2
48.1068696,11.477453,30:26.7
48.1067506,11.4772963,22:24.8
53.5476522,9.9887865,00:09.2
9.9347599,76.3776686,33:34.1
48.1339702,11.5685962,25:01.2
48.1069372,11.4774408,15:36.3
48.1068999,11.4773569,56:51.0
41.1469669,-8.5996796,52:35.3
48.3128319,10.0042382,50:49.5
9.9348894,76.3777081,56:26.9
48.146989,11.5611146,31:23.5
48.1469772,11.5611572,00:14.9
48.1068658,11.4773475,48:07.4
48.1470478,11.5611235,56:57.8
48.1121069,11.4679042,45:42.6
48.1339447,11.5673817,59:40.6
48.1068658,11.4774084,25:32.2
48.1068231,11.4774423,58:48.7
48.1470356,11.5611341,15:30.2
9.9353626,76.3777449,40:39.4
48.1446723,11.5840022,20:35.2
48.1389567,11.5659931,54:15.5
48.2625259,11.6684281,50:19.0
53.1681524,8.6510343,46:58.0
37.7522529,-25.6674542,55:28.8
48.1067904,11.4773776,07:16.3
48.1469883,11.5611442,54:19.9
48.19272,11.5024997,33:20.0
48.1068516,11.477357,38:11.7
48.7321024,9.120909,46:31.2
48.1068334,11.4774069,50:47.4
48.1338092,11.5687101,09:35.5
48.1507694,11.5580875,58:59.9
48.139339,11.5653268,48:42.6
48.1066851,11.4776426,15:24.7
48.2651484,11.6685885,07:24.2
48.106778,11.4774363,27:43.6
48.1068658,11.4774084,14:49.7
48.2677429,11.6650011,28:29.8
48.106695,11.477544,15:07.6
48.106695,11.477544,22:49.6
51.4920521,-0.2206331,21:56.7
45.9125162,6.8585545,09:07.2
48.7766176,9.1716056,32:09.5
48.1068076,11.4772656,01:09.5
48.1377319,11.5734644,09:05.5
51.4932839,-0.2215586,20:53.3
48.1069469,11.477864,30:30.8
48.1068421,11.4773786,44:36.1
41.0381573,28.984136,29:56.1
48.1068559,11.4775069,49:37.0
47.8121666,13.0469125,13:05.0
48.1067904,11.4773776,21:48.3
48.1068798,11.4774961,36:56.0
48.2727157,11.6655217,38:02.1
48.2678447,11.6659709,56:20.4
38.7106473,-9.1444572,55:57.4
48.1469728,11.5611055,50:59.4
48.2681005,11.6457505,43:50.9
48.106827,11.4774279,14:20.3
48.1068258,11.4775625,53:20.9
48.1382933,11.5733633,35:18.1
48.1801704,11.553496,44:59.4
50.9468761,6.9454367,35:46.4
48.1068022,11.4774043,09:53.6
48.1068108,11.4774472,57:13.3
48.1381121,11.5742943,19:33.5
48.1379252,11.5721311,33:45.0
48.1422295,11.5456034,16:20.3
48.1067452,11.4772449,58:36.4
48.109491,11.4746255,19:22.4
48.1470457,11.5611255,03:35.0
41.3868246,2.1658782,12:27.0
48.1068845,11.4774596,31:01.7
9.9347599,76.3776686,55:59.3
48.1470523,11.5611347,54:28.0
48.1449994,11.5596627,04:26.0
47.8277987,12.5486921,24:34.5
48.1415155,11.573837,53:58.2
48.1068853,11.4774669,57:28.5
48.1068153,11.4774051,34:44.1
48.1162979,11.5073103,34:33.5
48.148052,11.5569693,40:46.5
9.9348894,76.3777081,20:31.0
48.1801772,11.5535007,12:02.0
48.106837,11.4776353,33:27.7
48.1470484,11.5611229,08:58.2
48.1470489,11.5612041,30:45.0
48.2678898,11.6653731,20:00.0
51.5115291,-0.0827209,32:30.3
48.1476295,11.5580311,33:06.6
48.1470362,11.5611389,07:01.3
48.1068094,11.4774657,43:20.4
48.106792,11.4774104,21:53.8
48.2533114,11.6662348,09:03.9
9.9350392,76.3777873,41:51.9
48.2685188,11.6663627,39:38.3
53.3478195,-6.2428473,46:38.4
48.106842,11.4774438,57:56.2
48.1067904,11.4773776,54:34.1
48.1068426,11.4775145,16:29.9
48.1064988,11.4798772,55:52.0
48.1470615,11.5611923,41:22.0
48.1470448,11.5611278,04:52.0
48.1091457,11.4723319,42:15.8
9.5940988,76.5533307,52:00.1
51.0406515,13.733761,32:50.1
9.9378949,76.3783793,16:24.8
48.180163,11.5535082,41:21.9
48.1470514,11.5611279,29:36.7
48.1513477,11.5580458,35:26.4
48.1072199,11.4774497,03:28.5
48.147013,11.5610503,01:37.0
48.8730894,8.644882,36:56.0
48.1068276,11.4774507,09:11.2
51.0687307,13.7555575,42:06.6
48.1421513,11.5742641,30:37.0
22.5822287,88.3497228,28:51.0
48.1415533,11.5744766,29:22.8
48.1470498,11.5611243,27:48.0
48.1067486,11.4772477,02:03.0
48.1300817,11.557399,46:06.3
48.1069412,11.4774139,56:16.1
48.2655076,11.6712601,24:52.3
41.0356768,28.9808617,22:43.3
48.1068928,11.4774616,38:30.6
48.1068909,11.4774467,00:50.3
48.180161,11.553527,56:20.7
48.1066851,11.4776426,34:20.1
48.7902676,9.1975449,08:30.6
48.7691015,9.1799729,40:14.6
48.1068057,11.4774594,32:09.9
48.1465115,11.4825399,50:20.4
43.7069028,7.3141158,45:52.0
48.1339426,11.5686016,50:22.0
48.1068199,11.4773768,41:47.3
48.1340875,11.5705769,28:22.2
48.1426453,11.5600737,10:15.0
48.1469977,11.5611571,54:49.6
51.5106329,-0.0861452,11:36.3
41.0125878,28.9796222,14:15.3
48.1479853,11.5359404,35:08.3
48.1283128,11.5686101,07:25.0
48.1112909,11.7155322,18:48.5
48.1068233,11.4774402,01:23.2
48.1069512,11.4773406,08:31.7
48.2854181,11.6484303,39:47.4
48.1067994,11.4773437,29:08.0
48.2343312,11.3470206,43:20.9
48.1500127,11.6222262,30:46.8
48.1068428,11.4774347,38:56.7
48.1486218,11.5591953,53:16.0
48.1470074,11.5611215,59:54.0
48.1326783,11.5300268,28:01.5
48.1388523,11.5670337,51:18.0
48.1506048,11.5581431,06:59.0
9.9350392,76.3777873,04:22.4
48.1383211,11.5734561,41:01.8
48.1067608,11.4773783,51:21.3
48.1068783,11.4777375,08:01.1
48.1470807,11.5610841,01:36.0
48.7950807,9.1726435,12:06.2
48.1453996,11.4818499,17:19.4
48.1801322,11.5535033,45:27.2
48.1469729,11.5611055,04:04.3
48.1067708,11.4772797,50:29.3
48.1068658,11.4774084,19:53.5
9.9782721,76.2835151,38:24.8
48.1454651,11.4819795,53:51.2
48.1068238,11.4775439,21:54.8
48.1371054,11.5656426,54:22.7
48.1656473,11.5819366,46:10.1
48.1068001,11.4774207,44:06.2
37.7522529,-25.6674542,32:08.9
48.1068174,11.4774014,36:28.5
48.1072691,11.4774612,00:17.3
48.1346392,11.5663095,46:25.1
48.7912826,9.1726107,23:02.0
48.1262074,11.5433039,32:23.0
48.1067484,11.4772485,27:29.2
41.7093522,44.7785604,50:27.8
48.2189013,11.6241131,49:30.0
48.1068093,11.4774907,21:12.0
48.1122694,11.5315632,21:57.4
48.1068087,11.4774894,52:54.0
48.1068298,11.4774024,59:53.8
48.1470355,11.5612044,00:10.5
48.1069255,11.477497,40:57.0
48.1309376,11.5950338,20:59.0
48.1470081,11.5610992,04:24.0
48.1779704,11.5939961,28:52.2
48.1067683,11.4773044,50:55.0
43.7010546,7.2671703,28:52.4
50.9760003,6.7455105,30:38.1
52.2351216,20.9845243,48:25.3
60.1883469,24.9574708,30:11.0
51.4998884,-0.1287353,22:12.3
48.1347314,11.5704303,56:39.2
48.1063807,11.476947,18:26.0
40.4141744,-3.7033116,07:41.6
48.18016,11.5535253,28:12.5
60.1851617,24.8249178,58:38.6
48.1453241,11.481819,40:27.6
48.1448131,11.5229111,30:50.1
49.4094757,8.7154293,11:29.0
48.1346504,11.5650435,20:03.4
48.1470357,11.5611114,11:10.1
9.5941197,76.5533485,09:03.0
48.1068474,11.477404,07:52.5
48.1469706,11.5611775,07:21.6
48.106695,11.477544,03:52.9
48.106695,11.477544,42:02.6
48.1052285,11.4768936,23:48.4
48.1380114,11.5721934,19:43.1
48.1123299,11.4781511,59:03.0
48.1469784,11.5611239,08:25.9
9.9542506,76.3421642,51:55.2
48.1403863,11.5674218,52:32.0
48.1068011,11.4773691,43:12.6
48.1062766,11.4789648,26:43.8
48.1151482,11.5031396,31:06.2
48.1309586,11.5500008,00:01.8
48.1470846,11.561169,45:36.0
48.1454751,11.4818807,22:32.6
48.143123,11.5775953,51:02.1
48.1064988,11.4798772,26:23.9
48.10686,11.4774902,00:03.3
48.7576628,8.5512,37:52.6
48.1068068,11.4774904,15:02.5
48.133826,11.5688161,11:48.9
48.1353136,11.4637713,19:59.0
48.1067717,11.4774269,39:13.1
50.939367,6.9998378,35:45.6
51.0678362,-1.7974104,01:53.8
48.1375889,11.5732549,00:41.4
48.1471364,11.561208,41:05.0
48.132772,11.5497742,51:50.3
48.1715788,11.5921159,48:56.7
48.1068492,11.4774163,30:21.6
48.1456975,11.5584717,27:46.1
9.9346751,76.3775634,58:29.5
